,Marca,Modelo,Año,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio,Link,Ubicación
1407,Toyota,Prado,2004,Gris,Gasolina,5,Mecánica,2.7,Camioneta,194400 km,55.900.000,https://carro.mercadolibre.com.co/MCO-930123397-bmw-420i-f33-cabriolet-executive-2017-_JM#position=16&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1408,Volkswagen,Vento,2016,Plateado,Gasolina,4,Mecánica,1.6,Sedán,54213 km,44.900.000,https://carro.mercadolibre.com.co/MCO-924559306-hyundai-atos-prime-2011-_JM#position=17&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Granizal - Medellín
1409,Kia,STONIC CC1000,2022,Plateado,Híbrido,5,Mecánica,TURBO,NA,6000 km,96.900.000,https://carro.mercadolibre.com.co/MCO-922634202-mazda-3-sport-touring-_JM#position=18&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
1410,Chevrolet,Spark GT,2021,Plateado,Gasolina,5,Mecánica,1.2,Hatchback,95000 km,43.900.000,https://carro.mercadolibre.com.co/MCO-906782140-mini-cooper-se-electrico-modelo-2022-_JM#position=19&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1411,Renault,Logan,2018,Plateado,Gasolina,4,Automática,1.6,Sedán,42000 km,44.900.000,https://carro.mercadolibre.com.co/MCO-905908029-land-rover-ranger-2018-_JM#position=20&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1412,Toyota,Land Cruiser,2012,Plateado,Gasolina,5,Automática,V8,Camioneta,134000 km,199.900.000,https://carro.mercadolibre.com.co/MCO-938854935-chevrolet-aveo-gti-2008-_JM#position=21&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Dorado - Envigado
1413,Toyota,Land Cruiser,1993,Blanco,Gasolina,5,Mecánica,4.5,Camioneta,264000 km,58.000.000,https://carro.mercadolibre.com.co/MCO-934786301-chevrolet-vitara-modelo-2010-_JM#position=22&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Copacabana
1414,Chevrolet,Tracker,2017,Gris,Gasolina,5,Automática,1.8,Camioneta,38400 km,69.750.000,https://carro.mercadolibre.com.co/MCO-928080391-mazda-2-grand-touring-2016-_JM#position=23&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Las Antillas - Envigado
1415,Suzuki,Swift,2020,Azul,Gasolina,4,Mecánica,1.2,Sedán,40700 km,49.750.000,https://carro.mercadolibre.com.co/MCO-924514796-toyota-land-cruiser-lc-200-2019-_JM#position=24&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Las Palmas - Medellín
1416,Suzuki,Swift,2020,Plateado,Gasolina,4,Mecánica,1.2,Sedán,39700 km,48.450.000,https://carro.mercadolibre.com.co/MCO-922677742-toyota-prado-tx-blindado-2013-_JM#position=25&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1417,Mercedes-Benz,Clase E,2016,Blanco,Gasolina,4,Automática,Sedán,NA,26700 km,89.900.000,https://carro.mercadolibre.com.co/MCO-918497110-toyota-fj-cruiser-2019-_JM#position=26&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1418,Hyundai,Tiburon,2009,Blanco,Gasolina,2,Mecánica,2.0,Coupé,38500 km,46.900.000,https://carro.mercadolibre.com.co/MCO-909700003-kia-sportage-revolution-modelo-2015-_JM#position=27&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Carmelo - Sabaneta
1419,Mazda,BT-50,2014,Plateado,Gasolina,4,Mecánica,2.2,Pick-Up,87100 km,59.900.000,https://carro.mercadolibre.com.co/MCO-938935709-toyota-corolla-xei-2022-_JM#position=28&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1420,Toyota,Hilux,2017,Blanco,Diésel,4,Automática,2.8,Pick-Up,100000 km,180.900.000,https://carro.mercadolibre.com.co/MCO-938291454-honda-crv-city-plus-2017-_JM#position=29&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1421,Nissan,Sentra,2015,Blanco,Gasolina,4,Mecánica,1.8,Sedán,74000 km,47.300.000,https://carro.mercadolibre.com.co/MCO-937622556-nissan-versa-advance-2016-_JM#position=30&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
1422,Audi,A4,2017,Gris,Gasolina,4,Automática,2.0,Sedán,57000 km,94.500.000,https://carro.mercadolibre.com.co/MCO-937037103-mazda-cx-5-grand-touring-lx-2022-_JM#position=31&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Robledo - Medellín
1423,Chevrolet,Traverse,2022,Plateado,Gasolina,4,Automática,3.6L,Camioneta,0 km,214.990.000,https://carro.mercadolibre.com.co/MCO-936964714-mazda-cx-9-grand-touring-lx-2020-_JM#position=32&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
1424,Jeep,Grand Cherokee,2008,Gris,Gasolina,5,Automática,4.7,Camioneta,211500 km,56.900.000,https://carro.mercadolibre.com.co/MCO-934358142-subaru-xv-es-cvt-eyesight-2018-_JM#position=33&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Calasanz - Medellín
1425,Volkswagen,Amarok,2014,Gris,Diésel,4,Automática,2.0,Pick-Up,43300 km,119.900.000,https://carro.mercadolibre.com.co/MCO-933614132-toyota-fortuner-sr5-2014-_JM#position=34&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Centro - Medellín
1426,Nissan,Qashqai,2016,Blanco,Gasolina,5,Mecánica,2.0,Camioneta,68000 km,83.000.000,https://carro.mercadolibre.com.co/MCO-932850292-ford-raptor-f-150-2014-_JM#position=35&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
1427,Chevrolet,Onix Turbo LT Mecanico 2023,2023,Blanco,Gasolina,4,Mecánica,1.0 Turbo,Sedán,0 km,65.490.000,https://carro.mercadolibre.com.co/MCO-931847634-toyota-prado-tx-2012-_JM#position=36&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Rionegro
1428,Suzuki,Vitara,2021,Plateado,Gasolina,5,Automática,TURBO,SUV,12600 km,101.990.000,https://carro.mercadolibre.com.co/MCO-929292991-bmw-530-i-2018-_JM#position=37&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1429,Volkswagen,Crossfox,2017,Blanco,Gasolina,5,Automática,1.6,Camioneta,82341 km,54.500.000,https://carro.mercadolibre.com.co/MCO-922575948-honda-civic-ex-2015-_JM#position=38&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,San Diego - Medellín
1430,Toyota,Hilux,2018,Blanco,Diésel,2,Automática,2.8,Pick-Up,92000 km,178.900.000,https://carro.mercadolibre.com.co/MCO-913168654-toyota-4-runner-2021-_JM#position=39&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Loma del Chocho - Envigado
1431,Mercedes-Benz,Clase C,2019,Blanco,Gasolina,4,Automática,1.6,Sedán,28000 km,120.000.000,https://carro.mercadolibre.com.co/MCO-938906919-mazda-3-touring-2016-_JM#position=40&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
1432,Toyota,Land Cruiser,1998,Verde,Gasolina,5,Automática,4.7,Camioneta,173000 km,74.500.000,https://carro.mercadolibre.com.co/MCO-938350558-renault-stepway-dynamique-intens-2017-_JM#position=41&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Bello
1433,Renault,R 12,1978,Blanco,Gasolina,4,Mecánica,1300,Sedán,28000 km,9.000.000,https://carro.mercadolibre.com.co/MCO-938298303-renault-duster-dynamique-2016-_JM#position=42&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Belén - Medellín
1434,Renault,Kangoo,2022,Blanco,Gasolina,5,Mecánica,1.600 16 válvulas,Furgón,0 km,72.870.000,https://carro.mercadolibre.com.co/MCO-938015614-nissan-march-advance-2022-_JM#position=43&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
1435,Peugeot,5008,2019,Gris,Diésel,5,Automática,2.0,Camioneta,45000 km,121.900.000,https://carro.mercadolibre.com.co/MCO-936998934-mini-cooper-s-2018-_JM#position=44&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Ciudad Del Rio - Medellín
1436,Toyota,RAV4,2022,Gris,Híbrido,5,Automática,2500,Station Wagon,0 km,189.000.000,https://carro.mercadolibre.com.co/MCO-934359386-suzuki-swift-hybrid-2022-_JM#position=45&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Belén La Palma - Medellín
1437,Nissan,Frontier,2019,Plateado,Diésel,2,Automática,2.5,Pick-Up,46430 km,157.900.000,https://carro.mercadolibre.com.co/MCO-934371686-jeep-renegade-sport-plus-2022-_JM#position=46&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Guayabal - Medellín
1438,Renault,Clio,2009,Gris,Gasolina,5,Mecánica,1.6,Hatchback,194000 km,24.900.000,https://carro.mercadolibre.com.co/MCO-933360904-chevrolet-aveo-2009-_JM#position=47&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Calasanz - Medellín
1439,Kia,Sportage,2019,Plateado,Gasolina,5,Automática,2.0,Camioneta,55000 km,100.990.000,https://carro.mercadolibre.com.co/MCO-931159812-toyota-land-cruiser-1993-_JM#position=48&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1440,Mercedes-Benz,Clase E,2016,Blanco,Gasolina,4,Automática,2.0,Sedán,57894 km,105.000.000,https://carro.mercadolibre.com.co/MCO-914468989-mitsubishi-montero-modelo-1996-_JM#position=1&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
1441,BMW,Serie 1,2022,Blanco,Gasolina,5,Automática,3000 turbo,Hatchback,5620 km,189.900.000,https://carro.mercadolibre.com.co/MCO-913794587-subaru-xv-hybrid-modelo-2021-_JM#position=2&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1442,Renault,Stepway,2017,Gris,Gasolina,4,Mecánica,1.6,Hatchback,27800 km,47.500.000,https://carro.mercadolibre.com.co/MCO-913711887-bmw-330i-sportline-modelo-2020-_JM#position=3&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1443,Chevrolet,Sail,2018,Azul,Gasolina,5,Mecánica,1.4,Sedán,69361 km,37.900.000,https://carro.mercadolibre.com.co/MCO-913183135-kia-sportage-fq-modelo-2015-_JM#position=4&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
1444,Honda,CR-V,2018,Gris,Gasolina,5,Automática,2.4,Camioneta,31000 km,104.900.000,https://carro.mercadolibre.com.co/MCO-911945331-mitsubishi-montero-hard-top-modelo-2016-_JM#position=5&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1445,Toyota,Fortuner,2021,Blanco,Gasolina,4,Automática,3956,Station Wagon,15900 km,228.000.000,https://carro.mercadolibre.com.co/MCO-910706047-chevrolet-traverse-high-country-2019-_JM#position=6&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
1446,Mercedes-Benz,Clase SLK,2007,Gasolina,2,Automática,3.5,Roadster,NA,39000 km,95.900.000,https://carro.mercadolibre.com.co/MCO-909713446-ford-raptor-modelo-2019-_JM#position=7&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1447,Cadillac,El Dorado,1996,Verde,Gasolina,2,Automática,4600,Coupé,45000 km,52.900.000,https://carro.mercadolibre.com.co/MCO-908314463-ford-edge-2016-_JM#position=8&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1448,Renault,Kwid,2023,Rojo,Gasolina,5,Mecánica,1000,Hatchback,0 km,51.280.000,https://carro.mercadolibre.com.co/MCO-905408367-land-rover-range-rover-evoque-modelo-2020-_JM#position=9&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
1449,Chevrolet,Trailblazer,2022,Marrón,Diésel,4,Automática,2.8,Camioneta,0 km,194.990.000,https://carro.mercadolibre.com.co/MCO-938324290-toyota-fortuner-28l-2019-_JM#position=10&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1450,Volkswagen,Amarok,2022,Gris,Diésel,4,Mecánica,2000,Camioneta,0 km,165.490.000,https://carro.mercadolibre.com.co/MCO-938043394-renault-duster-dynamique-4x2-2015-_JM#position=11&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,San Joaquin - Sabaneta
1451,Chevrolet,Onix Turbo RS,2022,A elegir,Gasolina,5,Mecánica,1000 turbo,Hatchback,0 km,68.990.000,https://carro.mercadolibre.com.co/MCO-933657130-nissan-x-trail-exclusive-2017-_JM#position=12&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,San Lucas - Envigado
1452,Chevrolet,Cruze,2012,Negro,Gasolina,4,Mecánica,1.8,Sedán,81800 km,32.900.000,https://carro.mercadolibre.com.co/MCO-931847032-mercedes-benz-gla-200-2016-_JM#position=13&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Loma de las brujas - Envigado
1453,Mazda,2,2013,Gris,Gasolina,5,Automática,1.5,Hatchback,85600 km,44.900.000,https://carro.mercadolibre.com.co/MCO-931432085-toyota-prado-txl-2019-_JM#position=14&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Conquistadores - Medellín
1454,Nissan,X-Trail,2017,Gris,Gasolina,5,Automática,2.5,Camioneta,44200 km,90.000.000,https://carro.mercadolibre.com.co/MCO-931416075-mazda-2-touring-2016-_JM#position=15&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1455,Kia,Picanto,2012,Verde,Gasolina,5,Mecánica,1.2,Hatchback,95200 km,30.900.000,https://carro.mercadolibre.com.co/MCO-930123397-bmw-420i-f33-cabriolet-executive-2017-_JM#position=16&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1456,Nissan,Frontier,2018,Plateado,Gasolina,4,Mecánica,Pick-Up,NA,89800 km,90.900.000,https://carro.mercadolibre.com.co/MCO-924559306-hyundai-atos-prime-2011-_JM#position=17&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Granizal - Medellín
1457,Subaru,Outback,1998,Verde,Gasolina,5,Automática,2.5,Camioneta,295000 km,20.000.000,https://carro.mercadolibre.com.co/MCO-922634202-mazda-3-sport-touring-_JM#position=18&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
1458,Dodge,Journey,2015,Plateado,Gasolina,5,Automática,2.4,Camioneta,77000 km,59.900.000,https://carro.mercadolibre.com.co/MCO-906782140-mini-cooper-se-electrico-modelo-2022-_JM#position=19&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1459,Kia,Soul,2014,Rojo,Gasolina,5,Mecánica,1.6,NA,131000 km,43.900.000,https://carro.mercadolibre.com.co/MCO-905908029-land-rover-ranger-2018-_JM#position=20&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1460,Toyota,Fortuner,2020,Gris,Gasolina,5,Automática,2.7,Camioneta,42800 km,182.000.000,https://carro.mercadolibre.com.co/MCO-938854935-chevrolet-aveo-gti-2008-_JM#position=21&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Dorado - Envigado
1461,Fiat,Pulse,2023,Blanco,Gasolina,5,Automática,1.0,SUV,0 km,110.990.000,https://carro.mercadolibre.com.co/MCO-934786301-chevrolet-vitara-modelo-2010-_JM#position=22&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Copacabana
1462,Ford,Ranger,2020,Plateado,Gasolina,4,Mecánica,Pick-Up,NA,23000 km,104.900.000,https://carro.mercadolibre.com.co/MCO-928080391-mazda-2-grand-touring-2016-_JM#position=23&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Las Antillas - Envigado
1463,Mini Cooper S cc1600,2011,2011,Verde,Gasolina,2,Mecánica,1.6,Coupé,84000 km,55.900.000,https://carro.mercadolibre.com.co/MCO-924514796-toyota-land-cruiser-lc-200-2019-_JM#position=24&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Las Palmas - Medellín
1464,Jeep,Grand Cherokee,2005,Plateado,Gasolina,5,Automática,4.7,Camioneta,143000 km,42.500.000,https://carro.mercadolibre.com.co/MCO-922677742-toyota-prado-tx-blindado-2013-_JM#position=25&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1465,Chevrolet,COLORADO LTZ  2.8 4X4,2022,Blanco,Diésel,4,Mecánica,2.8 turbodiesel,Pick-Up,0 km,184.990.000,https://carro.mercadolibre.com.co/MCO-918497110-toyota-fj-cruiser-2019-_JM#position=26&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1466,Toyota,Fj Cruiser,2015,Blanco,Gasolina,5,Automática,Camioneta,NA,93500 km,159.800.000,https://carro.mercadolibre.com.co/MCO-909700003-kia-sportage-revolution-modelo-2015-_JM#position=27&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Carmelo - Sabaneta
1467,Volkswagen,Gol,2022,Gris,Gasolina,5,Automática,1600,Hatchback,0 km,67.490.000,https://carro.mercadolibre.com.co/MCO-938935709-toyota-corolla-xei-2022-_JM#position=28&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1468,Renault,Logan,2022,Gris,Gasolina,5,Mecánica,1600,Sedán,0 km,63.220.000,https://carro.mercadolibre.com.co/MCO-938291454-honda-crv-city-plus-2017-_JM#position=29&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1469,Renault,Clio,2011,Plateado,Gasolina,5,Mecánica,1.6,Hatchback,132600 km,24.900.000,https://carro.mercadolibre.com.co/MCO-937622556-nissan-versa-advance-2016-_JM#position=30&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
1470,Renault,Logan,2013,Plateado,Gasolina,4,Mecánica,1.6,Sedán,100100 km,29.800.000,https://carro.mercadolibre.com.co/MCO-937037103-mazda-cx-5-grand-touring-lx-2022-_JM#position=31&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Robledo - Medellín
1471,Ford,Fiesta,2014,Rojo,Gasolina,4,Automática,1.6,Sedán,108709 km,38.900.000,https://carro.mercadolibre.com.co/MCO-936964714-mazda-cx-9-grand-touring-lx-2020-_JM#position=32&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
1472,Ford,Fiesta,2017,Gris,Gasolina,5,Mecánica,1.6,Hatchback,52000 km,48.800.000,https://carro.mercadolibre.com.co/MCO-934358142-subaru-xv-es-cvt-eyesight-2018-_JM#position=33&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Calasanz - Medellín
1473,Renault,Sandero,2019,Rojo,Gasolina,5,Mecánica,1.6,Hatchback,34600 km,41.900.000,https://carro.mercadolibre.com.co/MCO-933614132-toyota-fortuner-sr5-2014-_JM#position=34&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Centro - Medellín
1474,Renault,Duster,2020,Plateado,Gasolina,5,Automática,2.0,Camioneta,24200 km,71.500.000,https://carro.mercadolibre.com.co/MCO-932850292-ford-raptor-f-150-2014-_JM#position=35&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
1475,Toyota,Corolla SEG,2023,Plateado,Híbrido,4,Automática,2000,Sedán,0 km,128.500.000,https://carro.mercadolibre.com.co/MCO-931847634-toyota-prado-tx-2012-_JM#position=36&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Rionegro
1476,Renault,Koleos,2015,Gris,Gasolina,5,Automática,2.5,Camioneta,80905 km,61.900.000,https://carro.mercadolibre.com.co/MCO-929292991-bmw-530-i-2018-_JM#position=37&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1477,MAZDA 2,PRIME,2018,Rojo,Gasolina,5,Automática,1.5,Hatchback,55500 km,56.900.000,https://carro.mercadolibre.com.co/MCO-922575948-honda-civic-ex-2015-_JM#position=38&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,San Diego - Medellín
1478,Renault,Logan,2020,Blanco,Gasolina,4,Mecánica,1.6,Sedán,65000 km,40.990.000,https://carro.mercadolibre.com.co/MCO-913168654-toyota-4-runner-2021-_JM#position=39&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Loma del Chocho - Envigado
1479,Nissan,March,2016,Gris,Gasolina,5,Mecánica,1.6,Hatchback,91000 km,41.490.000,https://carro.mercadolibre.com.co/MCO-938906919-mazda-3-touring-2016-_JM#position=40&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
1480,Hyundai,Accent,2019,Rojo,Gasolina,4,Automática,1.6,Sedán,34200 km,53.900.000,https://carro.mercadolibre.com.co/MCO-938350558-renault-stepway-dynamique-intens-2017-_JM#position=41&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Bello
1481,Renault,ALASKAN,2017,Blanco,Diésel,5,Automática,2.5,Pick-Up,89000 km,110.990.000,https://carro.mercadolibre.com.co/MCO-938298303-renault-duster-dynamique-2016-_JM#position=42&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Belén - Medellín
1482,Ford,Fiesta,2014,Gris,Gasolina,5,Automática,1.6,Hatchback,76000 km,42.800.000,https://carro.mercadolibre.com.co/MCO-938015614-nissan-march-advance-2022-_JM#position=43&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
1483,Kia,Sportage Hybrid,2020,Gris,Híbrido,5,Automática,1.6,Light Truck,21000 km,115.990.000,https://carro.mercadolibre.com.co/MCO-936998934-mini-cooper-s-2018-_JM#position=44&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Ciudad Del Rio - Medellín
1484,Mercedes-Benz,Clase SLK,2016,Negro,Gasolina,2,Automática,1800,Convertible,18500 km,118.000.000,https://carro.mercadolibre.com.co/MCO-934359386-suzuki-swift-hybrid-2022-_JM#position=45&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Belén La Palma - Medellín
1485,Fiat,Pulse,2023,Gris,Gasolina,5,Mecánica,1.3L,SUV,0 km,86.990.000,https://carro.mercadolibre.com.co/MCO-934371686-jeep-renegade-sport-plus-2022-_JM#position=46&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Guayabal - Medellín
1486,Mazda,CX-9,2019,Azul,Gasolina,4,Automática,2.5,Station Wagon,21762 km,133.000.000,https://carro.mercadolibre.com.co/MCO-933360904-chevrolet-aveo-2009-_JM#position=47&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Calasanz - Medellín
1487,Renault,Logan,2020,Gris,Gasolina,4,Mecánica,1.6,Sedán,56000 km,41.490.000,https://carro.mercadolibre.com.co/MCO-931159812-toyota-land-cruiser-1993-_JM#position=48&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1488,Porsche,Cayenne,2012,Gris,Gasolina,5,Automática,4.8,Camioneta,43000 km,177.900.000,https://carro.mercadolibre.com.co/MCO-914468989-mitsubishi-montero-modelo-1996-_JM#position=1&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
1489,Toyota,Prado,2008,Plateado,Gasolina,5,Mecánica,2.7,Camioneta,192500 km,56.900.000,https://carro.mercadolibre.com.co/MCO-913794587-subaru-xv-hybrid-modelo-2021-_JM#position=2&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1490,Toyota,Corolla,2009,Dorado,Gasolina,4,Automática,1.8,Sedán,140000 km,38.900.000,https://carro.mercadolibre.com.co/MCO-913711887-bmw-330i-sportline-modelo-2020-_JM#position=3&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1491,Mitsubishi,Montero,2021,Gris,Diésel,5,Automática,2.5,Camioneta,12000 km,219.000.000,https://carro.mercadolibre.com.co/MCO-913183135-kia-sportage-fq-modelo-2015-_JM#position=4&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
1492,Renault,ALASKAN,2022,Blanco,Diésel,5,Automática,Turbo Diesel 2500,NA,0 km,183.670.000,https://carro.mercadolibre.com.co/MCO-911945331-mitsubishi-montero-hard-top-modelo-2016-_JM#position=5&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1493,Volkswagen,Gol,2022,Plata Sirius,Gasolina,5,Automática,MSI,Hatchback,0 km,58.490.000,https://carro.mercadolibre.com.co/MCO-910706047-chevrolet-traverse-high-country-2019-_JM#position=6&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
1494,Volkswagen,Voyage,2022,Blanco,Gasolina,4,Mecánica,1.6,Sedán,0 km,61.490.000,https://carro.mercadolibre.com.co/MCO-909713446-ford-raptor-modelo-2019-_JM#position=7&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1495,Chevrolet,Blazer,2021,Blanco,Gasolina,5,Automática,Camioneta,NA,0 km,190.990.000,https://carro.mercadolibre.com.co/MCO-908314463-ford-edge-2016-_JM#position=8&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
1496,Nissan,Sentra,1998,Plateado,Gasolina,4,Mecánica,1.6,Sedán,177000 km,18.000.000,https://carro.mercadolibre.com.co/MCO-905408367-land-rover-range-rover-evoque-modelo-2020-_JM#position=9&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
